measurementdate,reddid,yearrun,year,run,borndate,estimatedemergence,borndepth,status,bornflowkwk,bornflowkes,location,riverlocationid,riversection,comments,measurementdepth,measurementkwk,measurementkes,idnum
2020-08-27,9101-20-W,20-W,2020,W,2020-06-01,2020-08-28,23,OK,10502,10397,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,8028,8548,8583
2020-08-27,9142-20-W,20-W,2020,W,2020-07-13,2020-10-09,19,OK,12615,12294,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,8028,8548,8584
2020-08-27,9148-20-W,20-W,2020,W,2020-07-20,2020-10-16,26,OK,12671,12394,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7986,8534,8556
2020-08-27,9149-20-W,20-W,2020,W,2020-07-20,2020-10-16,24,OK,12671,12394,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,7986,8534,8557
2020-08-27,9155-20-W,20-W,2020,W,2020-07-29,2020-10-25,23,OK,11342,10895,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,8028,8507,8585
2020-08-27,9105-20-W,20-W,2020,W,2020-06-10,2020-09-06,20,OK,10759,10372,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,8009,8480,8593
2020-08-27,9127-20-W,20-W,2020,W,2020-07-06,2020-10-02,15,DEWATERED,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,8009,8480,8591
2020-08-27,9128-20-W,20-W,2020,W,2020-07-06,2020-10-02,21,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,8009,8480,8592
2020-08-27,9129-20-W,20-W,2020,W,2020-07-06,2020-10-02,12,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,3,8009,8480,8594
2020-08-27,9130-20-W,20-W,2020,W,2020-07-06,2020-10-02,18,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,8009,8480,8595
2020-08-27,9131-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12523,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,3,8009,8576,8588
2020-08-27,9143-20-W,20-W,2020,W,2020-07-13,2020-10-09,17,OK,12689,12248,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,8009,8576,8589
2020-08-27,9144-20-W,20-W,2020,W,2020-07-13,2020-10-09,20,OK,12689,12248,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,8009,8562,8587
2020-08-27,9156-20-W,20-W,2020,W,2020-07-29,2020-10-25,22,OK,11249,10895,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,13,8009,8576,8590
2020-08-27,9146-20-W,20-W,2020,W,2020-07-15,2020-10-09,17,OK,12652,12329,Sec 3; Shea Island Side Channel,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,4,8028,8507,8615
2020-08-28,9126-20-W,20-W,2020,W,2020-07-06,2020-10-02,17,OK,12560,12349,Sec 2; Redding Riffle,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7799,8127,8616
2020-08-28,9103-20-W,20-W,2020,W,2020-06-15,2020-09-11,10,OK,12337,11987,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,3,7740,8262,8645
2020-08-28,9104-20-W,20-W,2020,W,2020-06-15,2020-09-11,18,OK,12337,11987,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7774,8262,8642
2020-08-28,9110-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12652,12312,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,7;500 dewatered,8,7774,8248,8638
2020-08-28,9111-20-W,20-W,2020,W,2020-07-06,2020-10-02,14,OK,12689,12312,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7774,8248,8633
2020-08-28,9112-20-W,20-W,2020,W,2020-07-06,2020-10-02,12,OK,12615,12349,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,2,7740,8262,8647
2020-08-28,9134-20-W,20-W,2020,W,2020-07-13,2020-10-09,12,DEWATERED,12671,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-3,7774,8248,8635
2020-08-28,9135-20-W,20-W,2020,W,2020-07-13,2020-10-09,10,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7774,8248,8634
2020-08-28,9136-20-W,20-W,2020,W,2020-07-13,2020-10-09,23,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,7;500 dewatered,8,7774,8248,8640
2020-08-28,9137-20-W,20-W,2020,W,2020-07-13,2020-10-09,19,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,7774,8127,8627
2020-08-28,9138-20-W,20-W,2020,W,2020-07-13,2020-10-09,10,DEWATERED,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-3,7774,8127,8625
2020-08-28,9139-20-W,20-W,2020,W,2020-07-13,2020-10-09,11,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7774,8127,8626
2020-08-28,9140-20-W,20-W,2020,W,2020-07-13,2020-10-09,25,OK,12615,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,7740,8262,8649
2020-08-28,9141-20-W,20-W,2020,W,2020-07-13,2020-10-09,24,OK,12615,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,7740,8262,8648
2020-08-28,9150-20-W,20-W,2020,W,2020-07-20,2020-10-16,13,DEWATERED,12652,12394,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-2,7740,8262,8646
2020-08-28,9151-20-W,20-W,2020,W,2020-07-20,2020-10-16,11,DEWATERED,12652,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-6,7774,8127,8630
2020-08-28,9152-20-W,20-W,2020,W,2020-07-20,2020-10-16,14,DEWATERED,12652,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-1,7774,8127,8629
2020-08-28,9153-20-W,20-W,2020,W,2020-07-20,2020-10-16,15,DEWATERED,12708,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-3,7774,8127,8628
2020-08-28,9157-20-W,20-W,2020,W,2020-08-03,2020-10-30,15,OK,11249,11089,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7774,8248,8641
2020-08-28,9158-20-W,20-W,2020,W,2020-08-03,2020-10-30,16,OK,11249,11089,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7740,8262,8644
2020-08-28,9159-20-W,20-W,2020,W,2020-08-20,2020-10-30,12,OK,9808,9394,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7774,8262,8643
2020-08-28,9160-20-W,20-W,2020,W,2020-08-03,2020-10-30,10,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7774,8248,8631
2020-08-28,9161-20-W,20-W,2020,W,2020-08-03,2020-10-30,11,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7774,8248,8632
2020-08-28,9162-20-W,20-W,2020,W,2020-08-03,2020-10-30,17,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,7;500 dewatered,7,7774,8248,8636
2020-08-28,9163-20-W,20-W,2020,W,2020-08-03,2020-10-30,17,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,7;500 dewatered,6,7774,8248,8637
2020-08-28,9164-20-W,20-W,2020,W,2020-08-03,2020-10-30,18,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,7;500 dewatered,10,7774,8248,8639
2020-08-28,9147-20-W,20-W,2020,W,2020-07-20,2020-10-16,15,DEWATERED,12671,12394,Sec 2; RR Below ACID,2,Hwy 44 Brg to A.C.I.D Dam,NA,-5,7740,8262,8651
2020-08-28,9142-20-W,20-W,2020,W,2020-07-13,2020-10-09,19,OK,12615,12294,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7740,8262,8650
2020-08-28,9105-20-W,20-W,2020,W,2020-06-10,2020-09-06,20,OK,10759,10372,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,17,7799,8114,8619
2020-08-28,9127-20-W,20-W,2020,W,2020-07-06,2020-10-02,15,DEWATERED,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,-2,7799,8127,8617
2020-08-28,9128-20-W,20-W,2020,W,2020-07-06,2020-10-02,21,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7799,8127,8618
2020-08-28,9129-20-W,20-W,2020,W,2020-07-06,2020-10-02,12,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,2,7799,8114,8620
2020-08-28,9130-20-W,20-W,2020,W,2020-07-06,2020-10-02,18,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7799,8114,8621
2020-08-28,9131-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,DEWATERED,12523,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7799,8114,8623
2020-08-28,9143-20-W,20-W,2020,W,2020-07-13,2020-10-09,17,OK,12689,12248,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7799,8114,8622
2020-08-28,9144-20-W,20-W,2020,W,2020-07-13,2020-10-09,20,OK,12689,12248,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7799,8114,8624
2020-08-31,9132-20-W,20-W,2020,W,2020-07-06,2020-10-04,22,OK,12578,12232,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,6,7523,8439,8705
2020-08-31,9133-20-W,20-W,2020,W,2020-07-06,2020-10-04,24,OK,12578,12232,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,9,7523,8439,8704
2020-08-31,9145-20-W,20-W,2020,W,2020-07-15,2020-10-13,27,OK,12689,12311,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,9,7523,8439,8703
2020-08-31,9126-20-W,20-W,2020,W,2020-07-06,2020-10-02,17,OK,12560,12349,Sec 2; Redding Riffle,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7581,8316,8751
2020-08-31,9103-20-W,20-W,2020,W,2020-06-15,2020-09-11,10,OK,12337,11987,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,3,7522,8330,8735
2020-08-31,9104-20-W,20-W,2020,W,2020-06-15,2020-09-11,18,OK,12337,11987,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7522,8330,8736
2020-08-31,9110-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12652,12312,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,7503,7967,8741
2020-08-31,9112-20-W,20-W,2020,W,2020-07-06,2020-10-02,12,OK,12615,12349,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7581,7874,8742
2020-08-31,9134-20-W,20-W,2020,W,2020-07-13,2020-10-09,12,DEWATERED,12671,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7503,7967,8757
2020-08-31,9135-20-W,20-W,2020,W,2020-07-13,2020-10-09,10,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7503,7967,8758
2020-08-31,9136-20-W,20-W,2020,W,2020-07-13,2020-10-09,23,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7503,8330,8759
2020-08-31,9137-20-W,20-W,2020,W,2020-07-13,2020-10-09,19,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,7522,8330,8760
2020-08-31,9138-20-W,20-W,2020,W,2020-07-13,2020-10-09,10,DEWATERED,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7503,7953,8761
2020-08-31,9139-20-W,20-W,2020,W,2020-07-13,2020-10-09,11,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7503,7953,8762
2020-08-31,9140-20-W,20-W,2020,W,2020-07-13,2020-10-09,25,OK,12615,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7581,7834,8763
2020-08-31,9141-20-W,20-W,2020,W,2020-07-13,2020-10-09,24,OK,12615,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7581,7834,8764
2020-08-31,9151-20-W,20-W,2020,W,2020-07-20,2020-10-16,11,DEWATERED,12652,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7503,7967,8771
2020-08-31,9152-20-W,20-W,2020,W,2020-07-20,2020-10-16,14,DEWATERED,12652,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7503,7967,8772
2020-08-31,9153-20-W,20-W,2020,W,2020-07-20,2020-10-16,15,DEWATERED,12708,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7503,7953,8773
2020-08-31,9157-20-W,20-W,2020,W,2020-08-03,2020-10-30,15,OK,11249,11089,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7503,8330,8777
2020-08-31,9159-20-W,20-W,2020,W,2020-08-20,2020-10-30,12,OK,9808,9394,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7522,8330,8778
2020-08-31,9160-20-W,20-W,2020,W,2020-08-03,2020-10-30,10,DEWATERED,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7503,7967,8779
2020-08-31,9161-20-W,20-W,2020,W,2020-08-03,2020-10-30,11,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7503,7967,8780
2020-08-31,9162-20-W,20-W,2020,W,2020-08-03,2020-10-30,17,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7503,7967,8781
2020-08-31,9163-20-W,20-W,2020,W,2020-08-03,2020-10-30,17,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,7503,7967,8782
2020-08-31,9164-20-W,20-W,2020,W,2020-08-03,2020-10-30,18,OK,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,7503,7967,8783
2020-08-31,9109-20-W,20-W,2020,W,2020-07-06,2020-10-02,24,OK,12708,12312,Sec 2; RR Below ACID,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,7581,7874,8740
2020-08-31,9147-20-W,20-W,2020,W,2020-07-20,2020-10-16,15,DEWATERED,12671,12394,Sec 2; RR Below ACID,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7581,8221,8768
2020-08-31,9106-20-W,20-W,2020,W,2020-06-18,2020-09-14,22,OK,11903,11758,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,7422,7821,8737
2020-08-31,9107-20-W,20-W,2020,W,2020-06-18,2020-09-14,20,OK,12022,11704,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,7422,7834,8738
2020-08-31,9108-20-W,20-W,2020,W,2020-06-18,2020-09-14,19,OK,12022,11704,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7422,7834,8739
2020-08-31,9113-20-W,20-W,2020,W,2020-07-06,2020-10-02,30,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,21,7581,8221,8743
2020-08-31,9116-20-W,20-W,2020,W,2020-07-06,2020-10-02,13,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7422,7821,8744
2020-08-31,9117-20-W,20-W,2020,W,2020-07-06,2020-10-02,14,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7422,7821,8745
2020-08-31,9118-20-W,20-W,2020,W,2020-07-06,2020-10-02,24,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,16,7422,7821,8746
2020-08-31,9119-20-W,20-W,2020,W,2020-07-06,2020-10-02,22,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,7422,7821,8747
2020-08-31,9121-20-W,20-W,2020,W,2020-07-06,2020-10-02,16,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7422,7834,8748
2020-08-31,9122-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,7422,7834,8749
2020-08-31,9125-20-W,20-W,2020,W,2020-07-06,2020-10-02,24,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,16,7422,7834,8750
2020-08-31,9154-20-W,20-W,2020,W,2020-07-20,2020-10-16,16,OK,12763,12410,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,7422,7834,8774
2020-08-31,9165-20-W,20-W,2020,W,2020-08-11,2020-10-24,12,OK,10759,10274,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,7,7422,7834,8784
2020-08-31,9101-20-W,20-W,2020,W,2020-06-01,2020-08-28,23,EMERGED,10502,10397,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,14,7522,8811,8734
2020-08-31,9101-20-W,20-W,2020,W,2020-06-01,2020-08-28,23,OK,10502,10397,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,14,7522,8811,8734
2020-08-31,9142-20-W,20-W,2020,W,2020-07-13,2020-10-09,19,OK,12615,12294,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7522,8811,8765
2020-08-31,9148-20-W,20-W,2020,W,2020-07-20,2020-10-16,26,OK,12671,12394,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,7581,7874,8769
2020-08-31,9149-20-W,20-W,2020,W,2020-07-20,2020-10-16,24,OK,12671,12394,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7581,7874,8770
2020-08-31,9155-20-W,20-W,2020,W,2020-07-29,2020-10-25,23,OK,11342,10895,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,7522,8811,8775
2020-08-31,9127-20-W,20-W,2020,W,2020-07-06,2020-10-02,15,DEWATERED,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7522,8811,8752
2020-08-31,9128-20-W,20-W,2020,W,2020-07-06,2020-10-02,21,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7522,8894,8753
2020-08-31,9129-20-W,20-W,2020,W,2020-07-06,2020-10-02,12,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,2,7522,8894,8754
2020-08-31,9130-20-W,20-W,2020,W,2020-07-06,2020-10-02,18,OK,12541,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7522,8894,8755
2020-08-31,9131-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,DEWATERED,12523,12349,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7522,8839,8756
2020-08-31,9143-20-W,20-W,2020,W,2020-07-13,2020-10-09,17,OK,12689,12248,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7522,8839,8766
2020-08-31,9144-20-W,20-W,2020,W,2020-07-13,2020-10-09,20,OK,12689,12248,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7522,8839,8767
2020-08-31,9156-20-W,20-W,2020,W,2020-07-29,2020-10-25,22,OK,11249,10895,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7522,8839,8776
2020-09-02,9103-20-W,20-W,2020,W,2020-06-15,2020-09-11,10,OK,12337,11987,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7561,8127,8786
2020-09-02,9111-20-W,20-W,2020,W,2020-07-06,2020-10-02,14,OK,12689,12312,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7561,8087,8788
2020-09-02,9158-20-W,20-W,2020,W,2020-08-03,2020-10-30,16,OK,11249,11089,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,4,7561,8127,8794
2020-09-02,9102-20-W,20-W,2020,W,2020-06-15,2020-09-11,20,OK,12337,11987,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7564,8074,8785
2020-09-02,9114-20-W,20-W,2020,W,2020-07-06,2020-10-02,24,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7564,8100,8789
2020-09-02,9115-20-W,20-W,2020,W,2020-07-06,2020-10-02,30,OK,12615,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,17,7564,8100,8790
2020-09-02,9120-20-W,20-W,2020,W,2020-07-06,2020-10-02,15,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,7564,8033,8791
2020-09-02,9123-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7564,8074,8792
2020-09-02,9124-20-W,20-W,2020,W,2020-07-06,2020-10-02,20,OK,12634,12349,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,7564,8074,8793
2020-09-02,9105-20-W,20-W,2020,W,2020-06-10,2020-09-06,20,OK,10759,10372,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,16,7561,8074,8787
2020-09-02,9146-20-W,20-W,2020,W,2020-07-15,2020-10-09,17,OK,12652,12329,Sec 3; Shea Island Side Channel,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,2,7520,8033,8795
2020-09-08,9103-20-W,20-W,2020,W,2020-06-15,2020-09-11,10,DEWATERED,12337,11987,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7050,7676,8797
2020-09-08,9104-20-W,20-W,2020,W,2020-06-15,2020-09-11,18,OK,12337,11987,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,6,7050,7676,8798
2020-09-08,9110-20-W,20-W,2020,W,2020-07-06,2020-10-02,19,OK,12652,12312,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,7050,7637,8799
2020-09-08,9111-20-W,20-W,2020,W,2020-07-06,2020-10-02,14,DEWATERED,12689,12312,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,0,7050,7637,8800
2020-09-08,9134-20-W,20-W,2020,W,2020-07-13,2020-10-09,12,DEWATERED,12671,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-7,7050,7637,8801
2020-09-08,9135-20-W,20-W,2020,W,2020-07-13,2020-10-09,10,DEWATERED,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-1,7050,7637,8802
2020-09-08,9136-20-W,20-W,2020,W,2020-07-13,2020-10-09,23,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,7050,7637,8803
2020-09-08,9137-20-W,20-W,2020,W,2020-07-13,2020-10-09,19,OK,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,1,7050,7598,8804
2020-09-08,9138-20-W,20-W,2020,W,2020-07-13,2020-10-09,10,DEWATERED,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-4,7050,7598,8805
2020-09-08,9139-20-W,20-W,2020,W,2020-07-13,2020-10-09,11,DEWATERED,12634,12294,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-1,7050,7598,8806
2020-09-08,9150-20-W,20-W,2020,W,2020-07-20,2020-10-16,13,DEWATERED,12652,12394,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-5,7050,7676,8807
2020-09-08,9151-20-W,20-W,2020,W,2020-07-20,2020-10-16,11,DEWATERED,12652,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-8,7050,7598,8808
2020-09-08,9152-20-W,20-W,2020,W,2020-07-20,2020-10-16,14,DEWATERED,12652,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-3,7050,7598,8809
2020-09-08,9153-20-W,20-W,2020,W,2020-07-20,2020-10-16,15,DEWATERED,12708,12336,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-5,7050,7598,8810
2020-09-08,9157-20-W,20-W,2020,W,2020-08-03,2020-10-30,15,OK,11249,11089,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,3,7050,7637,8811
2020-09-08,9158-20-W,20-W,2020,W,2020-08-03,2020-10-30,16,OK,11249,11089,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,2,7050,7676,8812
2020-09-08,9159-20-W,20-W,2020,W,2020-08-20,2020-10-30,12,OK,9808,9394,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,5,7050,7676,8813
2020-09-08,9160-20-W,20-W,2020,W,2020-08-03,2020-10-30,10,DEWATERED,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-3,7050,7598,8814
2020-09-08,9161-20-W,20-W,2020,W,2020-08-03,2020-10-30,11,DEWATERED,11296,11161,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,-1,7050,7637,8815
